"","totalDelay"
"10737",NA
"10738",NA
"10739",NA
"10740",NA
"10741",7.48331477354788
"10742",NA
"10743",4.79583152331272
"10744",NA
"10745",11.13552872566
"10746",5.47722557505166
"10747",NA
"10748",4.47213595499958
"10749",NA
"10750",NA
"10751",NA
"10752",4.47213595499958
"10753",4.12310562561766
"10754",1.73205080756888
"10755",NA
"10756",NA
"10757",NA
"10758",NA
"10759",NA
"10760",NA
"10761",2.82842712474619
"10762",6.78232998312527
"10763",NA
"10764",NA
"10765",17.3205080756888
"10766",NA
"10767",NA
"10768",14.0356688476182
"10769",10
"10770",NA
"10771",6.78232998312527
"10772",NA
"10773",NA
"10774",7.07106781186548
"10775",NA
"10776",NA
"10777",NA
"10778",5.09901951359278
"10779",13.5646599662505
"10780",12.9228479833201
"10781",7.07106781186548
"10782",9.05538513813742
"10783",1.73205080756888
"10784",3.16227766016838
"10785",NA
"10786",NA
"10787",13.8202749610853
"10788",13.4164078649987
"10789",NA
"10790",3.87298334620742
"10791",NA
"10792",4.24264068711928
"10793",NA
"10794",NA
"10795",NA
"10796",NA
"10797",4.24264068711928
"10798",4.35889894354067
"10799",2.64575131106459
"10800",12.4899959967968
"10801",6.40312423743285
"10802",NA
"10803",15.8429795177549
"10804",NA
"10805",8.12403840463596
"10806",NA
"10807",4
"10808",NA
"10809",NA
"10810",NA
"10811",14.1774468787578
"10812",NA
"10813",7.87400787401181
"10814",21.4009345590327
"10815",1
"10816",NA
"10817",NA
"10818",4.89897948556636
"10819",NA
"10820",NA
"10821",NA
"10822",10.3440804327886
"10823",NA
"10824",3
"10825",NA
"10826",4
"10827",3.3166247903554
"10828",NA
"10829",8.94427190999916
"10830",NA
"10831",8.60232526704263
"10832",9.9498743710662
"10833",3.74165738677394
"10834",1.4142135623731
"10835",4.12310562561766
"10836",NA
"10837",NA
"10838",0
"10839",5.19615242270663
"10840",8.77496438739212
"10841",NA
"10842",1.73205080756888
"10843",NA
"10844",11.6619037896906
"10845",1.4142135623731
"10846",NA
"10847",1
"10848",7.54983443527075
"10849",NA
"10850",NA
"10851",1
"10852",NA
"10853",12.7279220613579
"10854",6.6332495807108
"10855",2.64575131106459
"10856",3.3166247903554
"10857",3.74165738677394
"10858",NA
"10859",NA
"10860",NA
"10861",2.44948974278318
"10862",NA
"10863",NA
"10864",NA
"10865",NA
"10866",NA
"10867",NA
"10868",NA
"10869",11.7898261225516
"10870",NA
"10871",7.81024967590665
"10872",NA
"10873",NA
"10874",20.4450483002609
"10875",NA
"10876",NA
"10877",NA
"10878",NA
"10879",17.8885438199983
"10880",0
"10881",6.40312423743285
"10882",NA
"10883",9.69535971483266
"10884",3
"10885",1
"10886",NA
"10887",0
"10888",9.16515138991168
"10889",4.12310562561766
"10890",17.9164728671689
"10891",16.6132477258361
"10892",NA
"10893",NA
"10894",7.81024967590665
"10895",NA
"10896",NA
"10897",2.64575131106459
"10898",NA
"10899",NA
"10900",1.73205080756888
"10901",14.8323969741913
"10902",NA
"10903",10.6770782520313
"10904",2.64575131106459
"10905",NA
"10906",5
"10907",10.816653826392
"10908",NA
"10909",2.82842712474619
"10910",10.6301458127346
"10911",NA
"10912",NA
"10913",NA
"10914",7.07106781186548
"10915",NA
"10916",7.93725393319377
"10917",NA
"10918",1.73205080756888
"10919",NA
"10920",NA
"10921",NA
"10922",NA
"10923",NA
"10924",2.64575131106459
"10925",NA
"10926",NA
"10927",22.8473193175917
"10928",4.69041575982343
"10929",3.46410161513775
"10930",3.74165738677394
"10931",NA
"10932",NA
"10933",8.12403840463596
"10934",4
"10935",NA
"10936",24.4335834457412
"10937",NA
"10938",11.5758369027902
"10939",6.557438524302
"10940",13.2664991614216
"10941",NA
"10942",3.16227766016838
"10943",NA
"10944",NA
"10945",NA
"10946",NA
"10947",5.3851648071345
"10948",NA
"10949",NA
"10950",NA
"10951",0
"10952",NA
"10953",7.61577310586391
"10954",NA
"10955",NA
"10956",NA
"10957",NA
"10958",7.07106781186548
"10959",NA
"10960",10.4880884817015
"10961",NA
"10962",1.73205080756888
"10963",NA
"10964",NA
"10965",9.53939201416946
"10966",NA
"10967",NA
"10968",2.82842712474619
"10969",4.24264068711928
"10970",7.61577310586391
"10971",7.28010988928052
"10972",NA
"10973",NA
"10974",NA
"10975",NA
"10976",2
"10977",2
"10978",NA
"10979",NA
"10980",3.74165738677394
"10981",7.74596669241483
"10982",6.08276253029822
"10983",NA
"10984",7.21110255092798
"10985",NA
"10986",NA
"10987",1.73205080756888
"10988",13.8202749610853
"10989",NA
"10990",16.2788205960997
"10991",4.47213595499958
"10992",NA
"10993",NA
"10994",NA
"10995",6
"10996",7.61577310586391
"10997",NA
"10998",4.79583152331272
"10999",3.60555127546399
"11000",7.21110255092798
"11001",6.08276253029822
"11002",4.24264068711928
"11003",6.40312423743285
"11004",2.82842712474619
"11005",NA
"11006",NA
"11007",NA
"11008",NA
"11009",3.3166247903554
"11010",2.44948974278318
"11011",NA
"11012",5.74456264653803
"11013",1.73205080756888
"11014",6.40312423743285
"11015",NA
"11016",NA
"11017",NA
"11018",NA
"11019",3.60555127546399
"11020",NA
"11021",NA
"11022",NA
"11023",1.73205080756888
"11024",NA
"11025",NA
"11026",NA
"11027",NA
"11028",3.74165738677394
"11029",4.35889894354067
"11030",NA
"11031",13.228756555323
"11032",NA
"11033",NA
"11034",NA
"11035",NA
"11036",NA
"11037",6.32455532033676
"11038",4.89897948556636
"11039",18.5202591774521
"11040",14.1774468787578
"11041",NA
"11042",NA
"11043",2.82842712474619
"11044",NA
"11045",3.3166247903554
"11046",NA
"11047",NA
"11048",12.0830459735946
"11049",1.4142135623731
"11050",10.295630140987
"11051",3.46410161513775
"11052",7.54983443527075
"11053",6.557438524302
"11054",NA
"11055",22.248595461287
"11056",9.64365076099295
"11057",6.6332495807108
"11058",9.89949493661167
"11059",6.78232998312527
"11060",5.47722557505166
"11061",NA
"11062",1.4142135623731
"11063",NA
"11064",4.12310562561766
"11065",8.94427190999916
"11066",3.74165738677394
"11067",4.69041575982343
"11068",2.44948974278318
"11069",1.73205080756888
"11070",7.74596669241483
"11071",0
"11072",11.4455231422596
"11073",0
"11074",1
"11075",NA
"11076",1.73205080756888
"11077",NA
"11078",3.3166247903554
"11079",5.3851648071345
"11080",NA
"11081",NA
"11082",NA
"11083",6.40312423743285
"11084",22.248595461287
"11085",NA
"11086",9.79795897113271
"11087",NA
"11088",NA
"11089",NA
"11090",1.4142135623731
"11091",NA
"11092",NA
"11093",5.8309518948453
"11094",NA
"11095",NA
"11096",15.5884572681199
"11097",4.47213595499958
"11098",14.456832294801
"11099",8.24621125123532
"11100",1.73205080756888
"11101",4.58257569495584
"11102",1.73205080756888
"11103",9.9498743710662
"11104",7.21110255092798
"11105",NA
"11106",NA
"11107",1.73205080756888
"11108",9.79795897113271
"11109",13.0384048104053
"11110",NA
"11111",2.44948974278318
"11112",NA
"11113",NA
"11114",NA
"11115",NA
"11116",NA
"11117",2.82842712474619
"11118",20.3469899493758
"11119",NA
"11120",15.1986841535707
"11121",2
"11122",NA
"11123",NA
"11124",NA
"11125",6
"11126",NA
"11127",6.08276253029822
"11128",NA
"11129",NA
"11130",2.23606797749979
"11131",8.94427190999916
"11132",2.44948974278318
"11133",6.08276253029822
"11134",NA
"11135",11.3137084989848
"11136",NA
"11137",NA
"11138",NA
"11139",NA
"11140",NA
"11141",0
"11142",NA
"11143",2.44948974278318
"11144",3.16227766016838
"11145",7.48331477354788
"11146",9.69535971483266
"11147",12.369316876853
"11148",5.74456264653803
"11149",7.28010988928052
"11150",NA
"11151",8.24621125123532
"11152",NA
"11153",15.0996688705415
"11154",10.2469507659596
"11155",3.74165738677394
"11156",2.64575131106459
"11157",6.48074069840786
"11158",5.8309518948453
"11159",NA
"11160",NA
"11161",NA
"11162",NA
"11163",5.3851648071345
"11164",6.92820323027551
"11165",9.21954445729289
"11166",NA
"11167",NA
"11168",1
"11169",4.58257569495584
"11170",6.08276253029822
"11171",NA
"11172",NA
"11173",NA
"11174",3.74165738677394
"11175",9.48683298050514
"11176",4.69041575982343
"11177",13.8202749610853
"11178",4.35889894354067
"11179",9.59166304662544
"11180",NA
"11181",3
"11182",2.44948974278318
"11183",3.74165738677394
"11184",NA
"11185",NA
"11186",NA
"11187",NA
"11188",9.59166304662544
"11189",3.16227766016838
"11190",NA
"11191",NA
"11192",NA
"11193",NA
"11194",NA
"11195",NA
"11196",2.23606797749979
"11197",6.08276253029822
"11198",NA
"11199",NA
"11200",NA
"11201",2.64575131106459
"11202",5.74456264653803
"11203",NA
"11204",8.60232526704263
"11205",NA
"11206",NA
"11207",0
"11208",3.60555127546399
"11209",NA
"11210",NA
"11211",NA
"11212",NA
"11213",NA
"11214",10.5830052442584
"11215",NA
"11216",NA
"11217",1
"11218",NA
"11219",2.64575131106459
"11220",2.64575131106459
"11221",NA
"11222",NA
"11223",NA
"11224",11.5325625946708
"11225",7.61577310586391
"11226",NA
"11227",2.44948974278318
"11228",NA
"11229",NA
"11230",10.770329614269
"11231",NA
"11232",NA
"11233",NA
"11234",13.228756555323
"11235",NA
"11236",14.456832294801
"11237",NA
"11238",NA
"11239",0
"11240",1
"11241",NA
"11242",3.74165738677394
"11243",NA
"11244",14.9331845230681
"11245",2
"11246",NA
"11247",NA
"11248",10.3923048454133
"11249",NA
"11250",NA
"11251",NA
"11252",NA
"11253",NA
"11254",1.73205080756888
"11255",2.44948974278318
"11256",NA
"11257",3.60555127546399
"11258",NA
"11259",14.456832294801
"11260",6.08276253029822
"11261",4.58257569495584
"11262",3.16227766016838
"11263",NA
"11264",NA
"11265",3.46410161513775
"11266",NA
"11267",NA
"11268",5
"11269",NA
"11270",NA
"11271",NA
"11272",4.35889894354067
"11273",NA
"11274",NA
"11275",8.30662386291807
"11276",NA
"11277",14.6969384566991
"11278",NA
"11279",NA
"11280",5.74456264653803
"11281",NA
"11282",NA
"11283",NA
"11284",5.91607978309962
"11285",NA
"11286",NA
"11287",2
"11288",2.44948974278318
"11289",NA
"11290",NA
"11291",3
"11292",NA
"11293",2.44948974278318
"11294",2.44948974278318
"11295",8.36660026534076
"11296",6.16441400296898
"11297",3
"11298",4.89897948556636
"11299",3.74165738677394
"11300",5.3851648071345
"11301",1.4142135623731
"11302",NA
"11303",2
"11304",NA
"11305",6.557438524302
"11306",13.856406460551
"11307",NA
"11308",6.32455532033676
"11309",NA
"11310",4.24264068711928
"11311",2.44948974278318
"11312",NA
"11313",11.2249721603218
"11314",14.8660687473185
"11315",8.60232526704263
"11316",NA
"11317",7.41619848709566
"11318",NA
"11319",6.70820393249937
"11320",NA
"11321",8.18535277187245
"11322",1
"11323",4.24264068711928
"11324",0
"11325",11.4455231422596
"11326",NA
"11327",NA
"11328",8.30662386291807
"11329",NA
"11330",22.0907220343745
"11331",NA
"11332",NA
"11333",NA
"11334",NA
"11335",3.60555127546399
"11336",NA
"11337",3.74165738677394
"11338",4.12310562561766
"11339",NA
"11340",NA
"11341",2
"11342",NA
"11343",NA
"11344",3.87298334620742
"11345",1
"11346",4.24264068711928
"11347",3.3166247903554
"11348",1.73205080756888
"11349",0
"11350",NA
"11351",NA
"11352",NA
"11353",14.422205101856
"11354",1.4142135623731
"11355",NA
"11356",3
"11357",19.824227601599
"11358",12.1243556529821
"11359",NA
"11360",NA
"11361",NA
"11362",10.4880884817015
"11363",NA
"11364",NA
"11365",5.56776436283002
"11366",9.32737905308882
"11367",NA
"11368",NA
"11369",6.92820323027551
"11370",7.68114574786861
"11371",6.6332495807108
"11372",7.14142842854285
"11373",NA
"11374",4.58257569495584
"11375",NA
"11376",NA
"11377",2.64575131106459
"11378",NA
"11379",NA
"11380",4.89897948556636
"11381",2
"11382",1
"11383",8.88819441731559
"11384",NA
"11385",7.48331477354788
"11386",NA
"11387",NA
"11388",NA
"11389",NA
"11390",8.66025403784439
"11391",NA
"11392",5.91607978309962
"11393",2
"11394",12
"11395",7.21110255092798
"11396",NA
"11397",NA
"11398",NA
"11399",2
"11400",NA
"11401",2.23606797749979
"11402",10.2469507659596
"11403",1.4142135623731
"11404",NA
"11405",NA
"11406",NA
"11407",1
"11408",9.38083151964686
"11409",7
"11410",NA
"11411",3.16227766016838
"11412",5.09901951359278
"11413",7.74596669241483
"11414",7.93725393319377
"11415",NA
"11416",NA
"11417",3
"11418",NA
"11419",NA
"11420",NA
"11421",2.44948974278318
"11422",0
"11423",NA
"11424",5.09901951359278
"11425",NA
"11426",7.14142842854285
"11427",2.64575131106459
"11428",NA
"11429",NA
"11430",1.73205080756888
"11431",3
"11432",6.85565460040104
"11433",11.9582607431014
"11434",9
"11435",2.23606797749979
"11436",6.48074069840786
"11437",10.3923048454133
"11438",NA
"11439",NA
"11440",NA
"11441",1.73205080756888
"11442",NA
"11443",NA
"11444",NA
"11445",4.35889894354067
"11446",0
"11447",NA
"11448",6
"11449",1.73205080756888
"11450",2.82842712474619
"11451",1
"11452",NA
"11453",1.4142135623731
"11454",NA
"11455",NA
"11456",NA
"11457",NA
"11458",8.24621125123532
"11459",2.44948974278318
"11460",11.1803398874989
"11461",14.0356688476182
"11462",4.69041575982343
"11463",NA
"11464",9
"11465",2
"11466",NA
"11467",NA
"11468",7.34846922834953
"11469",NA
"11470",NA
"11471",13.5646599662505
"11472",3.60555127546399
"11473",5.47722557505166
"11474",NA
"11475",12.5698050899765
"11476",NA
"11477",NA
"11478",7.41619848709566
"11479",4
"11480",NA
"11481",NA
"11482",14.2126704035519
"11483",NA
"11484",NA
"11485",3.87298334620742
"11486",4.12310562561766
"11487",NA
"11488",1.4142135623731
"11489",NA
"11490",16.5529453572468
"11491",5.8309518948453
"11492",6.6332495807108
"11493",3.74165738677394
"11494",NA
"11495",NA
"11496",18.9472953214964
"11497",12
"11498",8.60232526704263
"11499",6.40312423743285
"11500",1
"11501",NA
"11502",NA
"11503",NA
"11504",14.5945195193264
"11505",NA
"11506",12.6885775404495
"11507",4.89897948556636
"11508",NA
"11509",3.46410161513775
"11510",4.47213595499958
"11511",NA
"11512",7.81024967590665
"11513",4.58257569495584
"11514",1.4142135623731
"11515",NA
"11516",0
"11517",17.4355957741627
"11518",16.3707055437449
"11519",NA
"11520",13.3041346956501
"11521",14.3178210632764
"11522",15.9687194226713
"11523",NA
"11524",NA
"11525",1.73205080756888
"11526",NA
"11527",NA
"11528",2
"11529",16.7332005306815
"11530",8.24621125123532
"11531",7.81024967590665
"11532",6.40312423743285
"11533",11
"11534",13.3416640641263
"11535",11.9582607431014
"11536",NA
"11537",NA
"11538",15.7480157480236
"11539",3.3166247903554
"11540",20.0249843945008
"11541",14.8660687473185
"11542",2.44948974278318
"11543",8.60232526704263
"11544",NA
"11545",NA
"11546",NA
"11547",9.32737905308882
"11548",NA
"11549",NA
"11550",NA
"11551",NA
"11552",NA
"11553",NA
"11554",11.6189500386223
"11555",4.47213595499958
"11556",3.87298334620742
"11557",10.0498756211209
"11558",NA
"11559",NA
"11560",3
"11561",3.16227766016838
"11562",NA
"11563",NA
"11564",9.32737905308882
"11565",NA
"11566",NA
"11567",NA
"11568",NA
"11569",NA
"11570",2.44948974278318
"11571",NA
"11572",NA
"11573",NA
"11574",2.44948974278318
"11575",NA
"11576",NA
"11577",NA
"11578",6.32455532033676
"11579",NA
"11580",1
"11581",5.65685424949238
"11582",NA
"11583",20.0499376557634
"11584",NA
"11585",NA
"11586",NA
"11587",NA
"11588",3.3166247903554
"11589",3.60555127546399
"11590",NA
"11591",NA
"11592",2
"11593",15.1657508881031
"11594",NA
"11595",NA
"11596",NA
"11597",NA
"11598",8.30662386291807
"11599",NA
"11600",16.1864140562386
"11601",NA
"11602",NA
"11603",NA
"11604",NA
"11605",10.3923048454133
"11606",NA
"11607",NA
"11608",NA
"11609",NA
"11610",NA
"11611",NA
"11612",3.87298334620742
"11613",NA
"11614",NA
"11615",1.73205080756888
"11616",NA
"11617",NA
"11618",1.4142135623731
"11619",NA
"11620",NA
"11621",NA
"11622",2.82842712474619
"11623",3.74165738677394
"11624",NA
"11625",NA
"11626",9.9498743710662
"11627",1.73205080756888
"11628",0
"11629",NA
"11630",0
"11631",NA
"11632",NA
"11633",NA
"11634",5.65685424949238
"11635",10.5830052442584
"11636",NA
"11637",4
"11638",6.16441400296898
"11639",2
"11640",2.64575131106459
"11641",8.42614977317636
"11642",NA
"11643",NA
"11644",NA
"11645",4.58257569495584
"11646",NA
"11647",NA
"11648",4.58257569495584
"11649",NA
"11650",3.87298334620742
"11651",NA
"11652",3.87298334620742
"11653",2.44948974278318
"11654",6.70820393249937
"11655",NA
"11656",NA
"11657",NA
"11658",NA
"11659",22.2036033111745
"11660",3
"11661",NA
"11662",NA
"11663",NA
"11664",3.46410161513775
"11665",6.70820393249937
"11666",NA
"11667",NA
"11668",6.92820323027551
"11669",4
"11670",1
"11671",6.16441400296898
"11672",2.23606797749979
"11673",4.47213595499958
"11674",NA
"11675",5.65685424949238
"11676",5.65685424949238
"11677",NA
"11678",NA
"11679",1.4142135623731
"11680",NA
"11681",5.74456264653803
"11682",NA
"11683",6.32455532033676
"11684",1
"11685",NA
"11686",NA
"11687",NA
"11688",NA
"11689",1.4142135623731
"11690",14.456832294801
"11691",15.3297097167559
"11692",5.3851648071345
"11693",NA
"11694",NA
"11695",NA
"11696",6.6332495807108
"11697",0
"11698",NA
"11699",2
"11700",5.19615242270663
"11701",NA
"11702",5.19615242270663
"11703",2.23606797749979
"11704",2.82842712474619
"11705",2.64575131106459
"11706",NA
"11707",6.2449979983984
"11708",13.8924439894498
"11709",NA
"11710",NA
"11711",1.4142135623731
"11712",NA
"11713",NA
"11714",10.816653826392
"11715",15.3622914957372
"11716",2.82842712474619
"11717",20.5669638012031
"11718",11.4891252930761
"11719",NA
"11720",NA
"11721",NA
"11722",NA
"11723",3.3166247903554
"11724",NA
"11725",2.64575131106459
"11726",NA
"11727",NA
"11728",0
"11729",15.2643375224737
"11730",11.0905365064094
"11731",2.64575131106459
"11732",5.65685424949238
"11733",8.36660026534076
"11734",NA
"11735",NA
"11736",NA
"11737",NA
"11738",NA
"11739",2.23606797749979
"11740",NA
"11741",0
"11742",NA
"11743",NA
"11744",NA
"11745",4.12310562561766
"11746",15.0665191733194
"11747",1.4142135623731
"11748",3.16227766016838
"11749",NA
"11750",2.23606797749979
"11751",3.3166247903554
"11752",4.35889894354067
"11753",13.3790881602597
"11754",2.23606797749979
"11755",6.16441400296898
"11756",24.2074368738204
"11757",6.6332495807108
"11758",19.4422220952236
"11759",12.8452325786651
"11760",NA
"11761",NA
"11762",NA
"11763",NA
"11764",NA
"11765",22.4276614920058
"11766",22.1810730128188
"11767",NA
"11768",NA
"11769",NA
"11770",3.46410161513775
"11771",NA
"11772",11.916375287813
"11773",NA
"11774",NA
"11775",NA
"11776",NA
"11777",4.58257569495584
"11778",NA
"11779",7.14142842854285
"11780",9
"11781",NA
"11782",3
"11783",NA
"11784",NA
"11785",4.35889894354067
"11786",NA
"11787",5.3851648071345
"11788",NA
"11789",6
"11790",3.3166247903554
"11791",1.73205080756888
"11792",3.74165738677394
"11793",NA
"11794",9.2736184954957
"11795",NA
"11796",NA
"11797",NA
"11798",11.0453610171873
"11799",NA
"11800",2.82842712474619
"11801",1.73205080756888
"11802",NA
"11803",2
"11804",2.82842712474619
"11805",NA
"11806",5.19615242270663
"11807",2.82842712474619
"11808",NA
"11809",NA
"11810",NA
"11811",NA
"11812",1.4142135623731
"11813",5.74456264653803
"11814",NA
"11815",NA
"11816",NA
"11817",2
"11818",NA
"11819",12
"11820",4
"11821",NA
"11822",NA
"11823",NA
"11824",NA
"11825",1.4142135623731
"11826",3.46410161513775
"11827",6.2449979983984
"11828",2
"11829",NA
"11830",9.38083151964686
"11831",4.89897948556636
"11832",3
"11833",8.54400374531753
"11834",NA
"11835",NA
"11836",NA
"11837",7.87400787401181
"11838",4.58257569495584
"11839",1.73205080756888
"11840",NA
"11841",7.61577310586391
"11842",8.83176086632785
"11843",NA
"11844",NA
"11845",NA
"11846",11.3578166916005
"11847",12.7279220613579
"11848",5.29150262212918
"11849",7
"11850",NA
"11851",4.35889894354067
"11852",5.74456264653803
"11853",1.73205080756888
"11854",2.44948974278318
"11855",NA
"11856",4.58257569495584
"11857",3.87298334620742
"11858",NA
"11859",NA
"11860",NA
"11861",NA
"11862",NA
"11863",8.24621125123532
"11864",NA
"11865",NA
"11866",4.24264068711928
"11867",NA
"11868",NA
"11869",NA
"11870",10.770329614269
"11871",7.34846922834953
"11872",3.16227766016838
"11873",8.66025403784439
"11874",2
"11875",7.34846922834953
"11876",NA
"11877",NA
"11878",NA
"11879",10.2469507659596
"11880",4.58257569495584
"11881",4.24264068711928
"11882",10.1980390271856
"11883",5.29150262212918
"11884",15.2970585407784
"11885",NA
"11886",5.09901951359278
"11887",NA
"11888",NA
"11889",6.85565460040104
"11890",6.32455532033676
"11891",NA
"11892",3.46410161513775
"11893",1
"11894",9.2736184954957
"11895",2.64575131106459
"11896",4.89897948556636
"11897",5.8309518948453
"11898",7.54983443527075
"11899",3
"11900",NA
"11901",NA
"11902",NA
"11903",NA
"11904",10.295630140987
"11905",5.29150262212918
"11906",10
"11907",NA
"11908",6.2449979983984
"11909",9.89949493661167
"11910",4.12310562561766
"11911",NA
"11912",NA
"11913",24.3515913237718
"11914",NA
"11915",2.44948974278318
"11916",1.73205080756888
"11917",6.48074069840786
"11918",7.41619848709566
"11919",3.87298334620742
"11920",NA
"11921",NA
"11922",6.92820323027551
"11923",8.24621125123532
"11924",2.64575131106459
"11925",10.816653826392
"11926",6
"11927",1.4142135623731
"11928",NA
"11929",NA
"11930",NA
"11931",13.4536240470737
"11932",NA
"11933",NA
"11934",4.24264068711928
"11935",1.4142135623731
"11936",NA
"11937",7.34846922834953
"11938",NA
"11939",3.46410161513775
"11940",3.46410161513775
"11941",NA
"11942",7
"11943",9.48683298050514
"11944",NA
"11945",NA
"11946",3.74165738677394
"11947",NA
"11948",NA
"11949",7.87400787401181
"11950",NA
"11951",NA
"11952",NA
"11953",NA
"11954",15.9373774505092
"11955",2.23606797749979
"11956",NA
"11957",NA
"11958",NA
"11959",2.64575131106459
"11960",2
"11961",1.73205080756888
"11962",NA
"11963",NA
"11964",NA
"11965",NA
"11966",NA
"11967",3.60555127546399
"11968",1
"11969",NA
"11970",NA
"11971",NA
"11972",NA
"11973",2.82842712474619
"11974",NA
"11975",0
"11976",8
"11977",NA
"11978",5.09901951359278
"11979",9.9498743710662
"11980",NA
"11981",11.7046999107196
"11982",NA
"11983",2.44948974278318
"11984",NA
"11985",20.712315177208
"11986",3.16227766016838
"11987",0
"11988",6.40312423743285
"11989",NA
"11990",0
"11991",NA
"11992",NA
"11993",19.1833260932509
"11994",NA
"11995",NA
"11996",17.3781471969828
"11997",10.295630140987
"11998",NA
"11999",NA
"12000",2.44948974278318
"12001",NA
"12002",3.3166247903554
"12003",15
"12004",NA
"12005",NA
"12006",2.64575131106459
"12007",4
"12008",NA
"12009",NA
"12010",NA
"12011",NA
"12012",9.69535971483266
"12013",5.47722557505166
"12014",0
"12015",2.82842712474619
"12016",NA
"12017",12.5299640861417
"12018",2
"12019",NA
"12020",NA
"12021",NA
"12022",NA
"12023",NA
"12024",NA
"12025",NA
"12026",NA
"12027",NA
"12028",3.46410161513775
"12029",NA
"12030",NA
"12031",NA
"12032",NA
"12033",4.12310562561766
"12034",3.46410161513775
"12035",NA
"12036",NA
"12037",1
"12038",NA
"12039",5.29150262212918
"12040",NA
"12041",NA
"12042",7.68114574786861
"12043",2.44948974278318
"12044",5.29150262212918
"12045",3.46410161513775
"12046",NA
"12047",NA
"12048",NA
"12049",7.41619848709566
"12050",2.23606797749979
"12051",NA
"12052",10.5830052442584
"12053",10.1980390271856
"12054",NA
"12055",NA
"12056",NA
"12057",5.3851648071345
"12058",NA
"12059",NA
"12060",2
"12061",NA
"12062",NA
"12063",NA
"12064",NA
"12065",11.3137084989848
"12066",NA
"12067",1.73205080756888
"12068",0
"12069",NA
"12070",2.64575131106459
"12071",NA
"12072",NA
"12073",NA
"12074",NA
"12075",2.23606797749979
"12076",10.8627804912002
"12077",NA
"12078",NA
"12079",NA
"12080",NA
"12081",NA
"12082",NA
"12083",1.4142135623731
"12084",NA
"12085",12.4498995979887
"12086",7.07106781186548
"12087",NA
"12088",NA
"12089",NA
"12090",5.8309518948453
"12091",9
"12092",9.1104335791443
"12093",NA
"12094",NA
"12095",NA
"12096",2.82842712474619
"12097",NA
"12098",NA
"12099",0
"12100",NA
"12101",NA
"12102",12.2474487139159
"12103",10.0498756211209
"12104",NA
"12105",1.4142135623731
"12106",NA
"12107",NA
"12108",5.56776436283002
"12109",5.09901951359278
"12110",8.71779788708135
"12111",NA
"12112",14.3527000944073
"12113",NA
"12114",NA
"12115",NA
"12116",NA
"12117",3.60555127546399
"12118",NA
"12119",4
"12120",0
"12121",NA
"12122",NA
"12123",2.82842712474619
"12124",2.64575131106459
"12125",6.32455532033676
"12126",2.82842712474619
"12127",NA
"12128",NA
"12129",0
"12130",NA
"12131",NA
"12132",NA
"12133",4.79583152331272
"12134",NA
"12135",NA
"12136",NA
"12137",NA
"12138",NA
"12139",0
"12140",NA
"12141",NA
"12142",NA
"12143",NA
"12144",0
"12145",NA
"12146",6.16441400296898
"12147",NA
"12148",8.60232526704263
"12149",3.74165738677394
"12150",NA
"12151",19.3907194296653
"12152",1.4142135623731
"12153",NA
"12154",NA
"12155",2.23606797749979
"12156",NA
"12157",0
"12158",1.4142135623731
"12159",NA
"12160",NA
"12161",3
"12162",NA
"12163",NA
"12164",NA
"12165",NA
"12166",0
"12167",2
"12168",NA
"12169",NA
"12170",NA
"12171",6.32455532033676
"12172",1.4142135623731
"12173",0
"12174",5.09901951359278
"12175",6.85565460040104
"12176",2
"12177",NA
"12178",5
"12179",9.74679434480896
"12180",NA
"12181",NA
"12182",NA
"12183",NA
"12184",7.07106781186548
"12185",NA
"12186",NA
"12187",NA
"12188",NA
"12189",NA
"12190",NA
"12191",NA
"12192",NA
"12193",NA
"12194",NA
"12195",NA
"12196",NA
"12197",NA
"12198",NA
"12199",NA
"12200",NA
"12201",NA
"12202",7.07106781186548
"12203",NA
"12204",NA
"12205",NA
"12206",NA
"12207",7.41619848709566
"12208",NA
"12209",NA
"12210",6.40312423743285
"12211",NA
"12212",3.46410161513775
"12213",3.46410161513775
"12214",NA
"12215",4.35889894354067
"12216",11.13552872566
"12217",5
"12218",NA
"12219",NA
"12220",5.91607978309962
"12221",NA
"12222",NA
"12223",NA
"12224",10.8627804912002
"12225",NA
"12226",NA
"12227",6.6332495807108
"12228",NA
"12229",0
"12230",NA
"12231",2
"12232",3.3166247903554
"12233",NA
"12234",NA
"12235",3.46410161513775
"12236",3.46410161513775
"12237",NA
"12238",NA
"12239",NA
"12240",NA
"12241",NA
"12242",0
"12243",NA
"12244",NA
"12245",NA
"12246",2.64575131106459
"12247",1.4142135623731
"12248",4.79583152331272
"12249",NA
"12250",2.44948974278318
"12251",2.82842712474619
"12252",3.60555127546399
"12253",NA
"12254",NA
"12255",NA
"12256",NA
"12257",0
"12258",NA
"12259",0
"12260",NA
"12261",NA
"12262",NA
"12263",NA
"12264",8.71779788708135
"12265",NA
"12266",NA
"12267",3.87298334620742
"12268",NA
"12269",2.44948974278318
"12270",2
"12271",NA
"12272",1.73205080756888
"12273",1.4142135623731
"12274",NA
"12275",NA
"12276",NA
"12277",NA
"12278",NA
"12279",3.87298334620742
"12280",5.29150262212918
"12281",5.47722557505166
"12282",NA
"12283",NA
"12284",5.74456264653803
"12285",13.2664991614216
"12286",NA
"12287",5.56776436283002
"12288",5.74456264653803
"12289",1.73205080756888
"12290",NA
"12291",4.24264068711928
"12292",1
"12293",NA
"12294",NA
"12295",19.0262975904404
